RunID,Date,DAQTimeLapse,DriftField_V_per_cm
360466,2019-06-27 12:08:47,40.0,230.99729241877256
360468,2019-06-27 12:12:18,39.0,230.99729241877256
360469,2019-06-27 12:14:02,38.0,230.99729241877256
360470,2019-06-27 12:15:46,38.0,230.97924187725633
360471,2019-06-27 12:17:29,39.0,230.99729241877256
360472,2019-06-27 12:19:13,39.0,230.97924187725633
360473,2019-06-27 12:20:56,39.0,230.99729241877256
360474,2019-06-27 12:22:40,38.0,230.97924187725633
360475,2019-06-27 12:24:23,39.0,230.99729241877256
360476,2019-06-27 12:26:08,39.0,230.99729241877256
360477,2019-06-27 12:27:52,39.0,230.97924187725633
360478,2019-06-27 12:29:36,39.0,230.99729241877256
360479,2019-06-27 12:31:21,40.0,230.99729241877256
360480,2019-06-27 12:33:05,39.0,230.99729241877256
360481,2019-06-27 12:34:49,38.0,230.99729241877256
360482,2019-06-27 12:36:34,40.0,231.0063176895307
360483,2019-06-27 12:38:20,39.0,230.99729241877256
360484,2019-06-27 12:40:05,39.0,231.0063176895307
360485,2019-06-27 12:41:49,39.0,230.97924187725633
360486,2019-06-27 12:43:33,39.0,230.97924187725633
360487,2019-06-27 12:45:18,39.0,230.97924187725633
360488,2019-06-27 12:47:04,39.0,230.99729241877256
360489,2019-06-27 12:48:49,39.0,230.99729241877256
360490,2019-06-27 12:50:33,39.0,230.99729241877256
360491,2019-06-27 12:52:17,38.0,230.99729241877256
360492,2019-06-27 12:54:00,39.0,230.99729241877256
360493,2019-06-27 12:55:44,39.0,231.0063176895307
360494,2019-06-27 12:57:29,39.0,231.0063176895307
360495,2019-06-27 12:59:14,38.0,230.99729241877256
360496,2019-06-27 13:00:59,38.0,230.99729241877256
360497,2019-06-27 13:02:44,39.0,230.99729241877256
360498,2019-06-27 13:04:28,38.0,231.0063176895307
360499,2019-06-27 13:06:11,39.0,231.0063176895307
360500,2019-06-27 13:07:55,39.0,230.97924187725633
360501,2019-06-27 13:09:39,39.0,230.97924187725633
360503,2019-06-27 13:13:06,39.0,230.99729241877256
360504,2019-06-27 13:14:52,39.0,230.97924187725633
360505,2019-06-27 13:16:36,39.0,230.97924187725633
360506,2019-06-27 13:18:20,38.0,231.0063176895307
360507,2019-06-27 13:19:33,38.0,230.99729241877256
360508,2019-06-27 13:21:16,39.0,230.97924187725633
360509,2019-06-27 13:23:00,39.0,230.99729241877256
360511,2019-06-27 13:26:29,39.0,231.0063176895307
360512,2019-06-27 13:28:13,38.0,231.0063176895307
360513,2019-06-27 13:29:58,39.0,230.99729241877256
360514,2019-06-27 13:31:42,39.0,230.97924187725633
360515,2019-06-27 13:33:26,39.0,231.0063176895307
360516,2019-06-27 13:35:11,38.0,230.97924187725633
360517,2019-06-27 13:36:54,40.0,230.99729241877256
360518,2019-06-27 13:38:40,39.0,231.0063176895307
360519,2019-06-27 13:40:26,38.0,230.97924187725633
360520,2019-06-27 13:42:09,39.0,230.99729241877256
360521,2019-06-27 13:43:53,39.0,231.02436823104694
360522,2019-06-27 13:45:36,39.0,230.97924187725633
360523,2019-06-27 13:47:22,38.0,231.0063176895307
360524,2019-06-27 13:49:05,39.0,230.97924187725633
360525,2019-06-27 13:50:49,38.0,230.97924187725633
360526,2019-06-27 13:52:35,38.0,230.97924187725633
360527,2019-06-27 13:54:20,39.0,231.0063176895307
360528,2019-06-27 13:56:06,39.0,230.99729241877256
360529,2019-06-27 13:57:51,39.0,230.99729241877256
360530,2019-06-27 13:59:35,39.0,230.99729241877256
360531,2019-06-27 14:01:18,39.0,230.99729241877256
360532,2019-06-27 14:03:02,38.0,230.99729241877256
360533,2019-06-27 14:04:45,39.0,230.99729241877256
360534,2019-06-27 14:06:29,39.0,231.0063176895307
360535,2019-06-27 14:08:12,39.0,230.99729241877256
360536,2019-06-27 14:09:58,39.0,231.0063176895307
360537,2019-06-27 14:11:42,38.0,230.97924187725633
360538,2019-06-27 14:13:25,38.0,230.97924187725633
360539,2019-06-27 14:15:09,38.0,230.99729241877256
360540,2019-06-27 14:16:52,39.0,230.97924187725633
360541,2019-06-27 14:18:36,38.0,230.97924187725633
360542,2019-06-27 14:20:20,38.0,230.97924187725633
360543,2019-06-27 14:22:03,39.0,230.99729241877256
360544,2019-06-27 14:23:47,38.0,231.0063176895307
360545,2019-06-27 14:25:30,39.0,230.97924187725633
360546,2019-06-27 14:27:14,38.0,231.0063176895307
360547,2019-06-27 14:28:57,39.0,230.99729241877256
360548,2019-06-27 14:30:42,38.0,231.02436823104694
360549,2019-06-27 14:32:24,39.0,231.0063176895307
360550,2019-06-27 14:34:08,38.0,230.97924187725633
360551,2019-06-27 14:35:51,39.0,230.97924187725633
360552,2019-06-27 14:37:35,39.0,230.99729241877256
360553,2019-06-27 14:39:19,39.0,230.99729241877256
360554,2019-06-27 14:41:04,38.0,230.99729241877256
360555,2019-06-27 14:42:48,38.0,231.0063176895307
360556,2019-06-27 14:44:31,39.0,231.0063176895307
360557,2019-06-27 14:46:15,38.0,230.99729241877256
360558,2019-06-27 14:47:58,39.0,230.97924187725633
360559,2019-06-27 14:49:43,38.0,231.0063176895307
360560,2019-06-27 14:51:27,39.0,230.99729241877256
360561,2019-06-27 14:53:11,38.0,231.0063176895307
360562,2019-06-27 14:54:57,38.0,230.97924187725633
360563,2019-06-27 14:56:41,38.0,230.97924187725633
360564,2019-06-27 14:58:26,38.0,230.99729241877256
360565,2019-06-27 15:00:09,38.0,230.99729241877256
360566,2019-06-27 15:01:53,38.0,230.97924187725633
360567,2019-06-27 15:03:36,39.0,230.99729241877256
360568,2019-06-27 15:05:20,38.0,230.99729241877256
360569,2019-06-27 15:07:04,38.0,230.97924187725633
360570,2019-06-27 15:08:47,38.0,230.99729241877256
360571,2019-06-27 15:10:30,39.0,230.99729241877256
360572,2019-06-27 15:12:14,38.0,230.97924187725633
360573,2019-06-27 15:13:58,39.0,230.97924187725633
360574,2019-06-27 15:15:43,39.0,230.97924187725633
360575,2019-06-27 15:17:27,38.0,230.99729241877256
360576,2019-06-27 15:19:10,39.0,230.99729241877256
360577,2019-06-27 15:20:54,38.0,230.99729241877256
360578,2019-06-27 15:22:38,39.0,230.97924187725633
360581,2019-06-27 15:27:52,39.0,231.02436823104694
360582,2019-06-27 15:29:36,38.0,230.99729241877256
360583,2019-06-27 15:31:19,38.0,230.97924187725633
360584,2019-06-27 15:33:03,38.0,230.97924187725633
360585,2019-06-27 15:34:46,38.0,230.99729241877256
360586,2019-06-27 15:36:30,38.0,230.99729241877256
360587,2019-06-27 15:38:13,38.0,231.0063176895307
360588,2019-06-27 15:39:57,39.0,231.0063176895307
360589,2019-06-27 15:41:41,38.0,231.0063176895307
360590,2019-06-27 15:43:26,39.0,230.99729241877256
360591,2019-06-27 15:45:10,38.0,230.99729241877256
360592,2019-06-27 15:46:53,38.0,231.0063176895307
360593,2019-06-27 15:48:37,38.0,230.99729241877256
360594,2019-06-27 15:50:20,38.0,230.99729241877256
360595,2019-06-27 15:52:04,38.0,231.0063176895307
360596,2019-06-27 15:53:47,38.0,230.99729241877256
360597,2019-06-27 15:55:31,38.0,230.97924187725633
360598,2019-06-27 15:57:15,38.0,231.02436823104694
360599,2019-06-27 15:58:58,38.0,230.97924187725633
360600,2019-06-27 16:00:42,38.0,230.99729241877256
360601,2019-06-27 16:02:26,38.0,230.99729241877256
360602,2019-06-27 16:04:09,38.0,231.0063176895307
360603,2019-06-27 16:05:53,37.0,230.97924187725633
360604,2019-06-27 16:07:36,38.0,230.97924187725633
360605,2019-06-27 16:09:20,38.0,230.99729241877256
360606,2019-06-27 16:11:03,39.0,230.99729241877256
360607,2019-06-27 16:12:47,38.0,230.99729241877256
360608,2019-06-27 16:14:30,39.0,230.99729241877256
360609,2019-06-27 16:16:14,38.0,230.99729241877256
360610,2019-06-27 16:17:57,38.0,230.99729241877256
360611,2019-06-27 16:19:41,38.0,230.99729241877256
360612,2019-06-27 16:21:25,39.0,230.99729241877256
360613,2019-06-27 16:23:10,38.0,230.99729241877256
360614,2019-06-27 16:24:54,38.0,230.97924187725633
360615,2019-06-27 16:26:37,38.0,230.97924187725633
360616,2019-06-27 16:28:21,38.0,230.99729241877256
360617,2019-06-27 16:30:05,39.0,230.97924187725633
360618,2019-06-27 16:31:50,38.0,230.99729241877256
360619,2019-06-27 16:33:33,39.0,230.99729241877256
360620,2019-06-27 16:35:17,38.0,230.99729241877256
360621,2019-06-27 16:37:01,38.0,230.97924187725633
360622,2019-06-27 16:38:44,38.0,230.97924187725633
360623,2019-06-27 16:40:28,39.0,230.99729241877256
360624,2019-06-27 16:42:11,39.0,230.99729241877256
360625,2019-06-27 16:43:55,38.0,230.97924187725633
360626,2019-06-27 16:45:39,38.0,230.99729241877256
360627,2019-06-27 16:47:22,38.0,230.97924187725633
360628,2019-06-27 16:49:06,38.0,230.99729241877256
360629,2019-06-27 16:50:49,39.0,230.97924187725633
360630,2019-06-27 16:52:35,38.0,231.0063176895307
360631,2019-06-27 16:54:18,39.0,231.0063176895307
360632,2019-06-27 16:56:02,38.0,230.97924187725633
360633,2019-06-27 16:57:45,39.0,230.99729241877256
360634,2019-06-27 16:59:29,38.0,231.0063176895307
360635,2019-06-27 17:01:13,38.0,231.0063176895307
360636,2019-06-27 17:02:56,39.0,231.0063176895307
360637,2019-06-27 17:04:40,38.0,230.97924187725633
360638,2019-06-27 17:06:23,39.0,231.0063176895307
360639,2019-06-27 17:08:07,39.0,230.99729241877256
360640,2019-06-27 17:09:52,39.0,230.99729241877256
360641,2019-06-27 17:11:36,38.0,230.97924187725633
360642,2019-06-27 17:13:19,39.0,230.99729241877256
360644,2019-06-27 17:16:47,38.0,231.0063176895307
360645,2019-06-27 17:18:30,39.0,231.02436823104694
360646,2019-06-27 17:20:14,38.0,230.99729241877256
360647,2019-06-27 17:21:57,39.0,230.99729241877256
360648,2019-06-27 17:23:41,38.0,230.97924187725633
360649,2019-06-27 17:25:24,39.0,230.97924187725633
360650,2019-06-27 17:27:10,39.0,230.97924187725633
360651,2019-06-27 17:28:56,39.0,231.0063176895307
360652,2019-06-27 17:30:39,39.0,231.0063176895307
360653,2019-06-27 17:32:25,39.0,231.0063176895307
360654,2019-06-27 17:34:10,39.0,230.99729241877256
360655,2019-06-27 17:35:54,39.0,230.97924187725633
360656,2019-06-27 17:37:37,39.0,230.99729241877256
360657,2019-06-27 17:39:21,38.0,230.97924187725633
360658,2019-06-27 17:41:04,39.0,230.99729241877256
360659,2019-06-27 17:42:48,38.0,231.02436823104694
360660,2019-06-27 17:44:32,38.0,230.99729241877256
360661,2019-06-27 17:46:16,39.0,230.99729241877256
360662,2019-06-27 17:48:01,38.0,231.0063176895307
360663,2019-06-27 17:49:44,39.0,230.99729241877256
360664,2019-06-27 17:51:30,39.0,230.97924187725633
360665,2019-06-27 17:53:13,39.0,230.97924187725633
360666,2019-06-27 17:54:59,39.0,231.0063176895307
360667,2019-06-27 17:56:43,38.0,230.99729241877256
360668,2019-06-27 17:58:26,38.0,230.99729241877256
360669,2019-06-27 18:00:10,38.0,230.97924187725633
360670,2019-06-27 18:01:53,39.0,230.97924187725633
360671,2019-06-27 18:03:37,38.0,230.97924187725633
360672,2019-06-27 18:05:20,39.0,230.97924187725633
360673,2019-06-27 18:07:04,38.0,230.97924187725633
360674,2019-06-27 18:08:47,39.0,230.99729241877256
360675,2019-06-27 18:10:31,39.0,231.0063176895307
360676,2019-06-27 18:12:15,38.0,230.99729241877256
360677,2019-06-27 18:13:58,39.0,230.99729241877256
360678,2019-06-27 18:15:42,38.0,230.99729241877256
360679,2019-06-27 18:17:25,38.0,230.99729241877256
360680,2019-06-27 18:19:09,38.0,230.97924187725633
360681,2019-06-27 18:20:52,38.0,231.0063176895307
360682,2019-06-27 18:22:36,38.0,230.99729241877256
360683,2019-06-27 18:24:19,39.0,230.99729241877256
360684,2019-06-27 18:26:04,38.0,230.97924187725633
360685,2019-06-27 18:27:49,38.0,230.97924187725633
360687,2019-06-27 18:31:17,38.0,230.97924187725633
360688,2019-06-27 18:32:59,39.0,230.99729241877256
360689,2019-06-27 18:34:43,38.0,230.97924187725633
360690,2019-06-27 18:36:27,38.0,231.0063176895307
360691,2019-06-27 18:38:10,39.0,230.99729241877256
360692,2019-06-27 18:39:56,38.0,230.99729241877256
360693,2019-06-27 18:41:39,39.0,230.97924187725633
360694,2019-06-27 18:43:23,38.0,230.99729241877256
360695,2019-06-27 18:45:06,39.0,230.99729241877256
360696,2019-06-27 18:46:50,38.0,230.99729241877256
360697,2019-06-27 18:48:33,39.0,230.99729241877256
360698,2019-06-27 18:50:17,39.0,230.97924187725633
360699,2019-06-27 18:52:01,38.0,231.0063176895307
360700,2019-06-27 18:53:44,39.0,230.99729241877256
360701,2019-06-27 18:55:28,38.0,230.97924187725633
360702,2019-06-27 18:57:11,39.0,230.97924187725633
360703,2019-06-27 18:58:57,38.0,230.99729241877256
360704,2019-06-27 19:00:40,39.0,230.99729241877256
360705,2019-06-27 19:02:26,39.0,230.99729241877256
360706,2019-06-27 19:04:10,38.0,230.99729241877256
360707,2019-06-27 19:05:53,39.0,230.99729241877256
360708,2019-06-27 19:07:39,38.0,231.0063176895307
360709,2019-06-27 19:09:22,39.0,230.97924187725633
360710,2019-06-27 19:11:08,39.0,230.99729241877256
360711,2019-06-27 19:12:53,39.0,230.99729241877256
360712,2019-06-27 19:14:39,39.0,230.99729241877256
360713,2019-06-27 19:16:24,39.0,230.99729241877256
360714,2019-06-27 19:18:08,39.0,230.99729241877256
360715,2019-06-27 19:19:54,39.0,230.99729241877256
360717,2019-06-27 19:23:23,39.0,231.02436823104694
360718,2019-06-27 19:25:06,39.0,231.0063176895307
360719,2019-06-27 19:26:50,39.0,231.0063176895307
360720,2019-06-27 19:28:34,38.0,230.99729241877256
360721,2019-06-27 19:30:17,39.0,230.99729241877256
360722,2019-06-27 19:32:01,38.0,230.99729241877256
360723,2019-06-27 19:33:44,38.0,230.99729241877256
360724,2019-06-27 19:35:28,38.0,231.0063176895307
360725,2019-06-27 19:37:11,39.0,230.99729241877256
360726,2019-06-27 19:38:57,39.0,231.0063176895307
360727,2019-06-27 19:40:40,40.0,230.99729241877256
360728,2019-06-27 19:42:26,39.0,231.0063176895307
360729,2019-06-27 19:44:09,39.0,230.99729241877256
360730,2019-06-27 19:45:53,39.0,230.99729241877256
360731,2019-06-27 19:47:37,39.0,231.0063176895307
360732,2019-06-27 19:49:22,39.0,230.99729241877256
360733,2019-06-27 19:51:08,39.0,230.99729241877256
360734,2019-06-27 19:52:51,39.0,231.0063176895307
360735,2019-06-27 19:54:35,39.0,230.99729241877256
360736,2019-06-27 19:56:19,38.0,230.97924187725633
360737,2019-06-27 19:58:02,40.0,230.97924187725633
360738,2019-06-27 19:59:48,39.0,230.97924187725633
360739,2019-06-27 20:01:32,39.0,230.97924187725633
360740,2019-06-27 20:03:17,39.0,231.0063176895307
360741,2019-06-27 20:05:01,39.0,230.99729241877256
360742,2019-06-27 20:06:45,39.0,230.97924187725633
360743,2019-06-27 20:08:30,39.0,230.97924187725633
360744,2019-06-27 20:10:16,39.0,230.97924187725633
360745,2019-06-27 20:12:01,39.0,231.0063176895307
360746,2019-06-27 20:13:47,39.0,230.97924187725633
360747,2019-06-27 20:15:31,39.0,230.99729241877256
360748,2019-06-27 20:17:16,39.0,231.0063176895307
360749,2019-06-27 20:19:02,39.0,231.0063176895307
360750,2019-06-27 20:20:48,38.0,230.97924187725633
360751,2019-06-27 20:22:33,39.0,231.0063176895307
360752,2019-06-27 20:24:17,38.0,230.97924187725633
360753,2019-06-27 20:26:00,39.0,230.99729241877256
360754,2019-06-27 20:27:46,39.0,230.99729241877256
360755,2019-06-27 20:29:31,39.0,230.99729241877256
360756,2019-06-27 20:31:15,39.0,230.99729241877256
360757,2019-06-27 20:32:59,39.0,230.99729241877256
360758,2019-06-27 20:34:44,39.0,230.99729241877256
360759,2019-06-27 20:36:29,39.0,231.02436823104694
360760,2019-06-27 20:38:13,39.0,231.0063176895307
360761,2019-06-27 20:39:59,39.0,230.97924187725633
360762,2019-06-27 20:41:45,39.0,230.97924187725633
360763,2019-06-27 20:43:30,39.0,230.99729241877256
360764,2019-06-27 20:45:16,39.0,230.99729241877256
360765,2019-06-27 20:47:01,39.0,230.97924187725633
360766,2019-06-27 20:48:47,38.0,230.99729241877256
360767,2019-06-27 20:50:30,39.0,231.02436823104694
360768,2019-06-27 20:52:14,39.0,231.0063176895307
360769,2019-06-27 20:53:58,38.0,230.99729241877256
360770,2019-06-27 20:55:41,39.0,230.99729241877256
360771,2019-06-27 20:57:27,39.0,230.97924187725633
360772,2019-06-27 20:59:12,39.0,230.97924187725633
360773,2019-06-27 21:00:56,39.0,231.02436823104694
360774,2019-06-27 21:02:39,39.0,230.97924187725633
360775,2019-06-27 21:04:23,39.0,230.99729241877256
360776,2019-06-27 21:06:09,38.0,231.0063176895307
360777,2019-06-27 21:07:52,39.0,231.0063176895307
360778,2019-06-27 21:09:38,38.0,230.99729241877256
360779,2019-06-27 21:11:22,39.0,230.99729241877256
360780,2019-06-27 21:13:08,39.0,230.97924187725633
360781,2019-06-27 21:14:53,38.0,230.99729241877256
360782,2019-06-27 21:16:37,39.0,230.97924187725633
360783,2019-06-27 21:18:22,39.0,230.99729241877256
360785,2019-06-27 21:21:49,39.0,230.97924187725633
360786,2019-06-27 21:23:33,38.0,230.97924187725633
360787,2019-06-27 21:25:16,39.0,230.99729241877256
360788,2019-06-27 21:27:00,39.0,231.0063176895307
360789,2019-06-27 21:28:45,39.0,230.99729241877256
360790,2019-06-27 21:30:29,38.0,230.97924187725633
360791,2019-06-27 21:32:13,39.0,231.0063176895307
360792,2019-06-27 21:33:58,39.0,230.97924187725633
360793,2019-06-27 21:35:42,38.0,230.99729241877256
360794,2019-06-27 21:37:25,38.0,230.97924187725633
360795,2019-06-27 21:39:09,38.0,230.99729241877256
360796,2019-06-27 21:40:52,39.0,230.99729241877256
360797,2019-06-27 21:42:36,38.0,230.99729241877256
360798,2019-06-27 21:44:21,39.0,230.97924187725633
360799,2019-06-27 21:46:06,39.0,230.97924187725633
360800,2019-06-27 21:47:51,38.0,231.0063176895307
360801,2019-06-27 21:49:34,39.0,230.97924187725633
360802,2019-06-27 21:51:20,38.0,230.97924187725633
360803,2019-06-27 21:53:03,39.0,230.97924187725633
360804,2019-06-27 21:54:49,39.0,230.97924187725633
360805,2019-06-27 21:56:32,39.0,231.0063176895307
360806,2019-06-27 21:58:16,39.0,230.99729241877256
360807,2019-06-27 22:00:00,38.0,230.97924187725633
360808,2019-06-27 22:01:43,39.0,230.99729241877256
360809,2019-06-27 22:03:27,38.0,230.97924187725633
360810,2019-06-27 22:05:12,39.0,230.97924187725633
360811,2019-06-27 22:06:56,39.0,230.99729241877256
360812,2019-06-27 22:08:41,39.0,230.99729241877256
360813,2019-06-27 22:10:25,38.0,231.0063176895307
360814,2019-06-27 22:12:08,39.0,230.99729241877256
360815,2019-06-27 22:13:52,39.0,230.99729241877256
360816,2019-06-27 22:15:36,38.0,231.0063176895307
360817,2019-06-27 22:17:20,39.0,230.99729241877256
360818,2019-06-27 22:19:05,38.0,231.02436823104694
360819,2019-06-27 22:20:48,39.0,230.99729241877256
360821,2019-06-27 22:24:18,39.0,230.99729241877256
360822,2019-06-27 22:26:01,39.0,230.99729241877256
360823,2019-06-27 22:27:45,38.0,230.97924187725633
360824,2019-06-27 22:29:28,39.0,230.99729241877256
360825,2019-06-27 22:31:12,38.0,231.0063176895307
360826,2019-06-27 22:32:55,39.0,230.97924187725633
360827,2019-06-27 22:34:39,39.0,231.0063176895307
360828,2019-06-27 22:36:23,38.0,230.99729241877256
360829,2019-06-27 22:38:06,38.0,230.99729241877256
360831,2019-06-27 22:41:33,38.0,231.0063176895307
360832,2019-06-27 22:43:18,38.0,230.97924187725633
360833,2019-06-27 22:45:01,38.0,230.99729241877256
360834,2019-06-27 22:46:44,38.0,231.0063176895307
360835,2019-06-27 22:48:27,39.0,231.0063176895307
360836,2019-06-27 22:50:11,38.0,230.99729241877256
360837,2019-06-27 22:51:55,38.0,230.99729241877256
360839,2019-06-27 22:55:22,38.0,230.97924187725633
360840,2019-06-27 22:57:05,39.0,230.99729241877256
360841,2019-06-27 22:58:49,38.0,230.99729241877256
360842,2019-06-27 23:00:33,38.0,230.97924187725633
360843,2019-06-27 23:02:16,39.0,230.99729241877256
360844,2019-06-27 23:04:00,38.0,230.99729241877256
360845,2019-06-27 23:05:43,39.0,230.99729241877256
360846,2019-06-27 23:07:27,38.0,230.97924187725633
360847,2019-06-27 23:09:10,39.0,231.02436823104694
360848,2019-06-27 23:10:54,39.0,230.99729241877256
360849,2019-06-27 23:12:39,39.0,230.99729241877256
360850,2019-06-27 23:14:23,38.0,230.99729241877256
360851,2019-06-27 23:16:07,38.0,231.02436823104694
360852,2019-06-27 23:17:50,38.0,231.02436823104694
360853,2019-06-27 23:19:34,38.0,230.99729241877256
360854,2019-06-27 23:21:17,39.0,230.99729241877256
360855,2019-06-27 23:23:01,38.0,230.97924187725633
360856,2019-06-27 23:24:44,39.0,230.97924187725633
360859,2019-06-27 23:29:55,39.0,230.99729241877256
360860,2019-06-27 23:31:39,38.0,230.99729241877256
360861,2019-06-27 23:33:22,38.0,231.0063176895307
360862,2019-06-27 23:35:06,38.0,230.99729241877256
360863,2019-06-27 23:36:49,39.0,230.97924187725633
360864,2019-06-27 23:38:33,38.0,230.97924187725633
360866,2019-06-27 23:42:02,38.0,231.0063176895307
360867,2019-06-27 23:43:45,39.0,231.0063176895307
